"FORMULARIO","PersNro","PersID","ViajeID","LugarEntrevista","TipoEntrevista","InfNum","Sexo","Edad","edad_recodif","CapDif","CapDifMot","CapDifMen","CapDifVis","CapDifAud","CapDifHabla","CapDifOtras","RelacionJefeHogar","PSH","NivelEstudio","PersonaCursando","NivelEstudioCursando","DescripciónEstCurs","AmbitoEstudio","LicenciaConducir","OcupacionPrincipal","Desc_ocuprinc","OtraActividad","Cual_act","Rel_trab","CategoríaLaboral","AmbitoTrabajo","Desc_ambtrab","IngresoPersona","Cantidad_Dinero","RangoIngresos","promedio_ingreso","IngresoTotal","realizo_viajes","CantidadViajes","Enfermedad","Vacaciones","No_Trabajó","No_dinero_viajar","Trabajó_casa","Fuera_área","No_hay_transporte","No_transporte_discapacitados","Calles_intransitables","Paro_huelga","Sin_clases","Mal_tiempo","No_necesidad_viajar","Otro_motivo","Desc_otromotiv","Cons_sis","Cons_restolíneas","Usuario_frecuente","Razón_no_viaja","Seguridad","Limpieza","Espacio","Trato_conductor","Forma_conducción","Frecuencia","Información_frecuencias","Tiempo_espera","Accesibilidad_Distancia","Seguridad_Paradas","Bienestar","FEX"
2028,3,202803,20280300,"Hogar","Personal",3,"Mujer",29,"19-30","No","97","97","97","97","97","97","Hijo / hijastro","No","Secundario / Polimodal","No","97","            ","97","No","Buscó trabajo","            ","No corresponde responder","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"No",97,"No","No","No","No","No","No","No","No","No","No","No","No","Sí","No","            ","Regular","Regulares","Sí","               ",2,1,1,1,1,8,3,98,8,8,"No Pobre",59.5906799627771
2028,4,202804,20280402,"Hogar","Personal",4,"Mujer",18,"13-18","No","97","97","97","97","97","97","Hijo / hijastro","No","Secundario / Polimodal","Si","Superior no universitario","            ","Estatal","No","Estudiante","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Regular","Buenas","Sí","               ",1,3,1,1,1,3,3,4,4,6,"No Pobre",59.5906799627771
2028,5,202805,20280504,"Hogar","Personal",2,"Mujer",11,"4-12","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","Si","Primario / EGB","            ","Estatal","97","Estudiante","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"Si",4,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",59.5906799627771
2030,1,203001,20300102,"Hogar","Personal",1,"Mujer",46,"31-50","No","97","97","97","97","97","97","Jefe del hogar","Si","Universitario","No","97","            ","97","Si","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Privado","            ","Si",4000,"97",97,4000,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Bueno","Buenas","No","vive cerca     ",6,6,6,6,5,9,9,9,9,5,"No Pobre",85.7537450675809
2030,2,203002,20300202,"Hogar","Persona no encuestada",2,"Varón",11,"4-12","No","97","97","97","97","97","97","Cónyugue","No","Sin estudios","Si","Primario / EGB","            ","Privado","97","Estudiante","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",85.7537450675809
2030,3,203003,20300302,"Hogar","Persona no encuestada",3,"Varón",7,"4-12","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","Si","Primario / EGB","            ","Privado","97","No corresponde responder","            ","No corresponde responder","          ","No corresponde responder","97","97","            ","97",97,"97",97,97,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",85.7537450675809
2031,1,203101,20310100,"Hogar","Personal",1,"Varón",68,"66 ó +","Sí","Sí","No","Sí","No","No","No","Jefe del hogar","Si","Sin estudios","No","97","            ","97","No","Jubilado","            ","No","          ","No corresponde responder","97","97","            ","Si",2050,"97",97,2050,"No",97,"Sí","No","No","No","No","No","No","No","No","No","No","No","No","No","            ","98","Buenas","No","no es necesario",98,98,98,98,98,98,98,98,98,98,"No Pobre",41.0320150862944
2031,2,203102,20310202,"Hogar","Personal",2,"Mujer",68,"66 ó +","No","97","97","97","97","97","97","Cónyugue","No","Primario / EGB","No","97","            ","97","No","Ama de casa","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Regular","Buenas","Sí","               ",2,2,4,5,3,3,3,6,5,7,"No Pobre",41.0320150862944
2032,1,203201,20320100,"Hogar","Personal",1,"Mujer",76,"66 ó +","No","97","97","97","97","97","97","Jefe del hogar","Si","Primario / EGB","No","97","            ","97","No","Ama de casa","            ","No","          ","No corresponde responder","97","97","            ","Si",98,"98",98,98,"No",97,"No","No","No","No","No","No","No","No","No","No","No","No","Sí","No","            ","98","98","No","un sale seguido",98,98,98,98,98,98,98,98,98,98,"No Pobre",43.2922505763231
2032,2,203202,20320201,"Hogar","Personal",2,"Mujer",38,"31-50","No","97","97","97","97","97","97","Hijo / hijastro","No","Superior no universitario","No","97","            ","97","No","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Estatal","            ","Si",98,"98",98,98,"Si",1,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Bueno","Buenas","Sí","               ",10,10,9,9,9,9,7,98,9,9,"No Pobre",43.2922505763231
2033,1,203301,20330108,"Hogar","Personal",1,"Varón",33,"31-50","No","97","97","97","97","97","97","Jefe del hogar","Si","Universitario","Si","Universitario","            ","Estatal","Si","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Estatal","            ","Si",1500,"97",97,1500,"Si",8,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Bueno","Regulares","No","viaja en auto  ",3,5,2,5,2,2,1,8,8,8,"No Pobre",28.6920903954802
2033,2,203302,20330204,"Hogar","Personal",2,"Mujer",26,"19-30","No","97","97","97","97","97","97","Cónyugue","No","Universitario","No","97","            ","97","No","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Estatal","            ","Si",1500,"97",97,1500,"Si",4,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Muy bueno","Buenas","Sí","               ",8,9,7,9,8,9,10,9,9,9,"No Pobre",28.6920903954802
2033,3,203303,20330305,"Hogar","Persona no encuestada",2,"Varón",4,"4-12","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","No","97","            ","97","97","No corresponde responder","            ","No corresponde responder","          ","No corresponde responder","97","97","            ","97",97,"97",97,97,"Si",5,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",28.6920903954802
2034,1,203401,20340104,"Hogar","Personal",1,"Varón",35,"31-50","No","97","97","97","97","97","97","Jefe del hogar","Si","Superior no universitario","Si","Universitario","            ","Privado","Si","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Privado","            ","Si",3000,"97",97,3000,"Si",4,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","98","Buenas","Sí","               ",7,9,5,8,7,9,5,98,8,9,"No Pobre",28.6920903954802
2034,2,203402,20340205,"Hogar","Personal",2,"Mujer",36,"31-50","No","97","97","97","97","97","97","Cónyugue","No","Superior no universitario","No","97","            ","97","Si","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Estatal","            ","Si",3000,"97",97,3000,"Si",5,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","98","Muy malas","No","utiliza el auto",5,5,2,7,1,1,1,98,1,1,"No Pobre",28.6920903954802
2034,3,203403,20340303,"Hogar","Persona no encuestada",2,"Varón",11,"4-12","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","Si","Primario / EGB","            ","Estatal","97","Estudiante","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"Si",3,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",28.6920903954802
2034,4,203404,20340403,"Hogar","Persona no encuestada",2,"Mujer",7,"4-12","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","Si","Primario / EGB","            ","Estatal","97","No corresponde responder","            ","No corresponde responder","          ","No corresponde responder","97","97","            ","97",97,"97",97,97,"Si",3,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",28.6920903954802
2035,1,203501,20350100,"Hogar","Personal",1,"Varón",30,"19-30","No","97","97","97","97","97","97","Jefe del hogar","Si","Secundario / Polimodal","Si","Universitario","            ","Privado","Si","Trabajó","            ","No corresponde responder","          ","Patrón / Empleador","Otros autónomos","Privado","            ","Si",3000,"97",97,3000,"No",97,"No","No","No","No","Sí","No","No","No","No","No","No","No","No","No","            ","Bueno","Muy buenas","Sí","               ",8,8,8,3,8,7,1,98,10,10,"No Pobre",80.8368640815449
2036,1,203601,20360100,"Hogar","Personal",1,"Varón",32,"31-50","No","97","97","97","97","97","97","Jefe del hogar","Si","Secundario / Polimodal","No","97","            ","97","No","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Estatal","            ","Si",500,"97",97,500,"No",97,"No","No","Sí","No","No","No","No","No","No","No","No","No","No","No","            ","Bueno","Buenas","Sí","               ",7,5,5,5,5,8,8,7,7,5,"No Pobre",80.8368640815449
2036,2,203602,20360202,"Hogar","Personal",2,"Mujer",27,"19-30","No","97","97","97","97","97","97","Cónyugue","No","Primario / EGB","No","97","            ","97","No","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Estatal","            ","Si",100,"97",97,100,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Regular","Regulares","Sí","               ",3,5,3,5,5,10,10,98,6,3,"No Pobre",80.8368640815449
2036,3,203603,20360302,"Hogar","Persona no encuestada",2,"Varón",9,"4-12","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","Si","Primario / EGB","            ","Estatal","97","No corresponde responder","            ","No corresponde responder","          ","No corresponde responder","97","97","            ","97",97,"97",97,97,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",80.8368640815449
2036,4,203604,20360402,"Hogar","Persona no encuestada",2,"Mujer",7,"4-12","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","Si","Primario / EGB","            ","Estatal","97","No corresponde responder","            ","No corresponde responder","          ","No corresponde responder","97","97","            ","97",97,"97",97,97,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",80.8368640815449
2036,5,203605,20360500,"Hogar","Persona no encuestada",2,"Mujer",2,"0-3","No","97","97","97","97","97","97","Hijo / hijastro","No","Sin estudios","No","97","            ","97","97","No corresponde responder","            ","No corresponde responder","          ","No corresponde responder","97","97","            ","97",97,"97",97,97,"Menor de 4",97,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"No Pobre",80.8368640815449
2037,1,203701,20370102,"Hogar","Personal",1,"Mujer",50,"31-50","No","97","97","97","97","97","97","Jefe del hogar","Si","Universitario","No","97","            ","97","No","Trabajó","            ","No corresponde responder","          ","Obrero / Empleado","98","Estatal","            ","Si",2000,"97",97,2000,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Regular","Regulares","No","vive cerca     ",4,4,4,5,5,5,6,6,5,5,"No Pobre",96.7080645531554
2037,2,203702,20370202,"Hogar","Personal",2,"Mujer",20,"19-30","No","97","97","97","97","97","97","Hijo / hijastro","No","Secundario / Polimodal","Si","Universitario","            ","Estatal","No","Estudiante","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Regular","Buenas","No","no es necesario",2,2,2,5,1,6,6,98,6,1,"No Pobre",96.7080645531554
2038,1,203801,20380102,"Hogar","Personal",1,"Varón",55,"51-65","No","97","97","97","97","97","97","Jefe del hogar","Si","Primario / EGB","No","97","            ","97","No","Jubilado","            ","No","          ","No corresponde responder","97","97","            ","Si",300,"97",97,300,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Regular","Regulares","Sí","               ",7,8,7,8,8,8,5,7,6,8,"Pobre",54.5931839048312
2038,2,203802,20380202,"Hogar","Personal",2,"Mujer",51,"51-65","No","97","97","97","97","97","97","Cónyugue","No","Primario / EGB","No","97","            ","97","No","Ama de casa","            ","Si","peluquera ","Trabaja por su cuenta","Trabajador especializado","Hogar / Familia","            ","Si",70,"97",97,70,"Si",2,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","Muy malo","Buenas","Sí","               ",6,4,4,5,3,5,5,2,1,3,"Pobre",54.5931839048312
2038,3,203803,20380303,"Hogar","Personal",3,"Varón",34,"31-50","No","97","97","97","97","97","97","Hijo / hijastro","No","Primario / EGB","No","97","            ","97","No","No trabajó ni buscó trabajo","ninguno     ","No corresponde responder","          ","No corresponde responder","97","97","            ","Si",700,"97",97,700,"Si",3,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","98","Buenas","Sí","               ",6,7,5,8,7,8,5,98,9,7,"Pobre",54.5931839048312
2038,4,203804,20380400,"Hogar","Personal",4,"Mujer",31,"31-50","No","97","97","97","97","97","97","Hijo / hijastro","No","Primario / EGB","No","97","            ","97","No","Ama de casa","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"No",97,"No","No","No","No","No","Sí","No","No","No","No","No","No","No","No","            ","Regular","Regulares","Sí","               ",6,8,3,6,5,9,7,98,6,6,"Pobre",54.5931839048312
2038,5,203805,20380508,"Hogar","Persona no encuestada",5,"Mujer",14,"13-18","No","97","97","97","97","97","97","Hijo / hijastro","No","Primario / EGB","Si","Secundario / polimodal","            ","Estatal","97","Estudiante","            ","No","          ","No corresponde responder","97","97","            ","No",97,"97",98,98,"Si",8,"97","97","97","97","97","97","97","97","97","97","97","97","97","97","            ","97","97","97","               ",97,97,97,97,97,97,97,97,97,97,"Pobre",54.5931839048312
